window_id,split,lake_name,target_datetime,length,window_days,target_raw,target_transformed,ice_prev_m,ice_prev_gap_days,Air_Temperature_celsius,ice_prev_available,coeff_shape
train_000577,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2018-03-28 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.449999988079071,33.0,2.66677246093752,1.0,"(1, 1, 52)"
train_000578,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1982-02-22 00:00:00,2,45,0.433999985456466,0.4339999854564667,0.282000005245208,35.0,-0.303137207031227,1.0,"(1, 1, 52)"
train_000579,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1982-04-07 00:00:00,2,45,0.414999991655349,0.41499999165534973,0.433999985456466,44.0,-6.3028625488281,1.0,"(1, 1, 52)"
train_000580,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1983-01-11 00:00:00,2,45,0.254999995231628,0.2549999952316284,0.109999999403953,41.0,-0.920019531249977,1.0,"(1, 1, 52)"
train_000581,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1983-02-23 00:00:00,2,45,0.324999988079071,0.32499998807907104,0.254999995231628,43.0,0.596734619140647,1.0,"(1, 1, 52)"
train_000582,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1983-03-25 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.324999988079071,30.0,-1.63913574218747,1.0,"(1, 1, 52)"
train_000583,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1985-02-26 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.280000001192092,42.0,0.918420410156272,1.0,"(1, 1, 52)"
train_000584,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1985-03-26 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.349999994039535,28.0,3.57894287109377,1.0,"(1, 1, 52)"
train_000585,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1986-02-25 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.319999992847442,43.0,-5.72312011718747,1.0,"(1, 1, 52)"
train_000586,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1987-02-23 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.219999998807907,34.0,-0.710363769531227,1.0,"(1, 1, 52)"
train_000587,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1987-03-19 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.370000004768371,24.0,5.00014648437502,1.0,"(1, 1, 52)"
train_000588,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1988-02-29 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.239999994635581,40.0,1.83431396484377,1.0,"(1, 1, 52)"
train_000589,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1988-03-23 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.479999989271163,23.0,1.47332153320314,1.0,"(1, 1, 52)"
train_000590,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1989-02-21 00:00:00,2,45,0.428000003099441,0.42800000309944153,0.384999990463256,33.0,-7.5561584472656,1.0,"(1, 1, 52)"
train_000591,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1989-03-28 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.428000003099441,35.0,14.3772521972656,1.0,"(1, 1, 52)"
train_000592,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1990-02-27 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.264999985694885,40.0,-2.26505126953122,1.0,"(1, 1, 52)"
train_000593,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1990-03-28 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.46000000834465,29.0,4.13552246093752,1.0,"(1, 1, 52)"
train_000594,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1991-02-18 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.230000004172325,34.0,-4.9056457519531,1.0,"(1, 1, 52)"
train_000595,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1991-03-22 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.379999995231628,32.0,0.421441650390647,1.0,"(1, 1, 52)"
train_000596,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1992-02-25 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.289999991655349,41.0,-1.6014465332031,1.0,"(1, 1, 52)"
train_000597,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1992-03-25 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.360000014305114,29.0,5.79839477539064,1.0,"(1, 1, 52)"
train_000598,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1993-02-25 00:00:00,2,45,0.444999992847442,0.4449999928474426,0.280000001192092,42.0,-12.2879394531249,1.0,"(1, 1, 52)"
train_000599,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1993-03-23 00:00:00,2,45,0.5,0.5,0.444999992847442,26.0,0.536889648437522,1.0,"(1, 1, 52)"
train_000600,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1994-02-23 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.289999991655349,37.0,-10.0601867675781,1.0,"(1, 1, 52)"
train_000601,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1994-03-30 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.349999994039535,35.0,-4.3852600097656,1.0,"(1, 1, 52)"
train_000602,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1995-02-15 00:00:00,2,45,0.414999991655349,0.41499999165534973,0.340000003576278,34.0,-10.5147766113281,1.0,"(1, 1, 52)"
train_000603,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1995-03-20 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.414999991655349,33.0,4.47640380859377,1.0,"(1, 1, 52)"
train_000604,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1996-02-20 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.310000002384185,34.0,2.09453735351564,1.0,"(1, 1, 52)"
train_000605,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1997-02-17 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.419999986886978,35.0,-13.4973815917968,1.0,"(1, 1, 52)"
train_000606,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1998-02-19 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.270000010728836,30.0,1.06218872070314,1.0,"(1, 1, 52)"
train_000607,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1998-03-17 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.400000005960464,26.0,-1.47751464843747,1.0,"(1, 1, 52)"
train_000608,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1999-02-25 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.259999990463256,37.0,-2.95242919921872,1.0,"(1, 1, 52)"
train_000609,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),1999-03-29 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.400000005960464,32.0,2.45516357421877,1.0,"(1, 1, 52)"
train_000610,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2000-02-23 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.280000001192092,26.0,4.26574096679689,1.0,"(1, 1, 52)"
train_000611,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2001-03-01 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.209999993443489,44.0,-7.35526123046872,1.0,"(1, 1, 52)"
train_000612,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2001-04-02 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.400000005960464,32.0,2.57598266601564,1.0,"(1, 1, 52)"
train_000613,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2002-02-22 00:00:00,2,45,0.259999990463256,0.25999999046325684,0.200000002980232,31.0,-7.8114074707031,1.0,"(1, 1, 52)"
train_000614,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2002-04-02 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.259999990463256,39.0,-0.649938964843727,1.0,"(1, 1, 52)"
train_000615,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2003-02-20 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.409999996423721,17.0,-1.5174621582031,1.0,"(1, 1, 52)"
train_000616,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2003-04-01 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.430000007152557,40.0,2.29754028320314,1.0,"(1, 1, 52)"
train_000617,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2004-02-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.310000002384185,37.0,1.56438598632814,1.0,"(1, 1, 52)"
train_000618,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2004-04-06 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.52999997138977,39.0,6.03273925781252,1.0,"(1, 1, 52)"
train_000619,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2005-03-31 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.449999988079071,31.0,11.5637451171875,1.0,"(1, 1, 52)"
train_000620,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2006-02-23 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.25,42.0,-2.0430969238281,1.0,"(1, 1, 52)"
train_000621,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2006-03-27 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.370000004768371,32.0,4.28695068359377,1.0,"(1, 1, 52)"
train_000622,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2007-02-21 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.270000010728836,30.0,0.446771240234397,1.0,"(1, 1, 52)"
train_000623,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2008-02-25 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.330000013113021,28.0,-0.766699218749977,1.0,"(1, 1, 52)"
train_000624,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2008-03-24 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.419999986886978,28.0,-6.2132629394531,1.0,"(1, 1, 52)"
train_000625,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2009-02-17 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.330000013113021,26.0,-2.24835815429685,1.0,"(1, 1, 52)"
train_000626,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2009-03-18 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.419999986886978,29.0,5.36522827148439,1.0,"(1, 1, 52)"
train_000627,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2010-02-22 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.239999994635581,39.0,-0.0138916015624772,1.0,"(1, 1, 52)"
train_000628,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2011-02-17 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.324999988079071,23.0,4.33803710937502,1.0,"(1, 1, 52)"
train_000629,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2011-03-17 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.409999996423721,28.0,4.21700439453127,1.0,"(1, 1, 52)"
train_000630,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2012-02-22 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.25,44.0,0.0753112792968977,1.0,"(1, 1, 52)"
train_000631,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2013-02-18 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.300000011920928,21.0,-6.9143127441406,1.0,"(1, 1, 52)"
train_000632,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2013-03-28 00:00:00,2,45,0.589999973773956,0.5899999737739563,0.46000000834465,38.0,2.35601196289064,1.0,"(1, 1, 52)"
train_000633,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2014-02-20 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.469999998807907,17.0,1.11043701171877,1.0,"(1, 1, 52)"
train_000634,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2014-03-31 00:00:00,2,45,0.550000011920929,0.550000011920929,0.469999998807907,39.0,6.16881713867189,1.0,"(1, 1, 52)"
train_000635,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2015-03-06 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.280000001192092,42.0,-12.2590698242187,1.0,"(1, 1, 52)"
train_000636,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2015-03-23 00:00:00,2,45,0.25,0.25,0.300000011920928,17.0,-0.515356445312477,1.0,"(1, 1, 52)"
train_000637,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2016-02-24 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.219999998807907,30.0,-0.211737060546852,1.0,"(1, 1, 52)"
train_000638,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2017-02-23 00:00:00,2,45,0.289999991655349,0.28999999165534973,0.239999994635581,37.0,4.45733032226564,1.0,"(1, 1, 52)"
train_000639,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2017-03-24 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.289999991655349,29.0,1.64037475585939,1.0,"(1, 1, 52)"
train_000640,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2018-02-23 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.319999992847442,36.0,-4.5846008300781,1.0,"(1, 1, 52)"
train_000641,train,【North Temperate Lakes LTER】Bog 27-2 (Crystal Bog),2018-03-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.449999988079071,32.0,2.71999511718752,1.0,"(1, 1, 52)"
train_000642,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1982-03-01 00:00:00,2,45,0.597999989986419,0.5979999899864197,0.493000000715255,38.0,-3.0749572753906,1.0,"(1, 1, 52)"
train_000643,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1982-04-08 00:00:00,2,45,0.67900002002716,0.6790000200271606,0.597999989986419,38.0,0.0227905273437727,1.0,"(1, 1, 52)"
train_000644,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1983-02-21 00:00:00,2,45,0.384999990463256,0.38499999046325684,0.310000002384185,38.0,0.254693603515647,1.0,"(1, 1, 52)"
train_000645,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1983-03-30 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.384999990463256,37.0,1.67620239257814,1.0,"(1, 1, 52)"
train_000646,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1984-04-12 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.449999988079071,43.0,10.20302734375,1.0,"(1, 1, 52)"
train_000647,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1985-03-28 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.479999989271163,28.0,4.37520751953127,1.0,"(1, 1, 52)"
train_000648,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1985-04-11 00:00:00,3,45,0.52999997138977,0.5299999713897705,0.479999989271163,14.0,7.66625366210939,1.0,"(1, 2, 52)"
train_000649,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1987-02-25 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.270000010728836,42.0,1.64235839843752,1.0,"(1, 1, 52)"
train_000650,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1987-03-25 00:00:00,2,45,0.180000007152557,0.18000000715255737,0.310000002384185,28.0,10.8909240722656,1.0,"(1, 1, 52)"
train_000651,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1988-03-02 00:00:00,2,45,0.550000011920929,0.550000011920929,0.349999994039535,43.0,2.56075439453127,1.0,"(1, 1, 52)"
train_000652,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1988-04-05 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.550000011920929,34.0,9.41579589843752,1.0,"(1, 1, 52)"
train_000653,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1989-02-20 00:00:00,2,45,0.432999998331069,0.43299999833106995,0.375,33.0,-9.59763183593747,1.0,"(1, 1, 52)"
train_000654,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1989-03-29 00:00:00,2,45,0.495000004768371,0.4950000047683716,0.432999998331069,37.0,-2.87387695312497,1.0,"(1, 1, 52)"
train_000655,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1990-02-19 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.300000011920928,35.0,-5.14365234374997,1.0,"(1, 1, 52)"
train_000656,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1990-03-29 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.490000009536743,38.0,5.35299072265627,1.0,"(1, 1, 52)"
train_000657,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1991-02-21 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.360000014305114,38.0,1.32128295898439,1.0,"(1, 1, 52)"
train_000658,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1991-03-26 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.449999988079071,33.0,7.60607299804689,1.0,"(1, 1, 52)"
train_000659,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1992-02-24 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.300000011920928,42.0,0.513482666015647,1.0,"(1, 1, 52)"
train_000660,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1992-03-26 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.360000014305114,31.0,1.05861816406252,1.0,"(1, 1, 52)"
train_000661,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1993-03-24 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.490000009536743,29.0,4.40996704101564,1.0,"(1, 1, 52)"
train_000662,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1994-02-21 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.200000002980232,40.0,-5.9406799316406,1.0,"(1, 1, 52)"
train_000663,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1994-04-06 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.389999985694885,44.0,-4.21665039062497,1.0,"(1, 1, 52)"
train_000664,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1995-02-13 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.324999988079071,31.0,-15.3318542480468,1.0,"(1, 1, 52)"
train_000665,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1995-03-23 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.449999988079071,38.0,1.93404541015627,1.0,"(1, 1, 52)"
train_000666,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1996-02-19 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.340000003576278,27.0,-11.3966125488281,1.0,"(1, 1, 52)"
train_000667,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1997-02-18 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.430000007152557,26.0,2.80712280273439,1.0,"(1, 1, 52)"
train_000668,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1997-03-31 00:00:00,2,45,0.550000011920929,0.550000011920929,0.379999995231628,41.0,-1.8077453613281,1.0,"(1, 1, 52)"
train_000669,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1998-02-16 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.280000001192092,33.0,2.04830322265627,1.0,"(1, 1, 52)"
train_000670,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1998-03-18 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.400000005960464,30.0,1.28838500976564,1.0,"(1, 1, 52)"
train_000671,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1999-02-22 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.289999991655349,34.0,-6.89926757812497,1.0,"(1, 1, 52)"
train_000672,train,【North Temperate Lakes LTER】Crystal Lake (NTL),1999-03-19 00:00:00,2,45,0.5,0.5,0.419999986886978,25.0,-1.48917236328122,1.0,"(1, 1, 52)"
train_000673,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2000-02-21 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.300000011920928,35.0,-1.64801635742185,1.0,"(1, 1, 52)"
train_000674,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2001-02-20 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.189999997615814,32.0,-5.71945800781247,1.0,"(1, 1, 52)"
train_000675,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2001-04-04 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.370000004768371,43.0,4.74758300781252,1.0,"(1, 1, 52)"
train_000676,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2002-02-27 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.189999997615814,43.0,-11.1643737792968,1.0,"(1, 1, 52)"
train_000677,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2003-02-26 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.419999986886978,43.0,-12.6901306152343,1.0,"(1, 1, 52)"
train_000678,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2003-04-04 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.610000014305114,37.0,-5.2131408691406,1.0,"(1, 1, 52)"
train_000679,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2004-02-24 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.400000005960464,42.0,0.173883056640647,1.0,"(1, 1, 52)"
train_000680,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2004-04-01 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.419999986886978,37.0,2.23235473632814,1.0,"(1, 1, 52)"
train_000681,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2005-02-16 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.340000003576278,34.0,-6.76572265624997,1.0,"(1, 1, 52)"
train_000682,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2006-02-16 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.25,38.0,-11.1919311523437,1.0,"(1, 1, 52)"
train_000683,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2006-03-30 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.419999986886978,42.0,5.54036865234377,1.0,"(1, 1, 52)"
train_000684,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2007-02-22 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.280000001192092,34.0,5.23958740234377,1.0,"(1, 1, 52)"
train_000685,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2007-03-29 00:00:00,2,45,0.239999994635581,0.23999999463558197,0.419999986886978,35.0,4.21254882812502,1.0,"(1, 1, 52)"
train_000686,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2008-03-04 00:00:00,2,45,0.5,0.5,0.310000002384185,35.0,-9.4970764160156,1.0,"(1, 1, 52)"
train_000687,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2008-03-31 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.5,27.0,3.16536865234377,1.0,"(1, 1, 52)"
train_000688,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2009-02-25 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.430000007152557,35.0,-0.234686279296852,1.0,"(1, 1, 52)"
train_000689,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2009-03-25 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.540000021457672,28.0,2.88213500976564,1.0,"(1, 1, 52)"
train_000690,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2010-02-23 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.150000005960464,39.0,-0.0742858886718522,1.0,"(1, 1, 52)"
train_000691,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2011-02-14 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.360000014305114,33.0,4.87545166015627,1.0,"(1, 1, 52)"
train_000692,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2011-03-21 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.389999985694885,35.0,0.229943847656272,1.0,"(1, 1, 52)"
train_000693,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2012-02-24 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.300000011920928,42.0,-1.62705078124997,1.0,"(1, 1, 52)"
train_000694,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2013-02-26 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.230000004172325,41.0,0.987237548828147,1.0,"(1, 1, 52)"
train_000695,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2013-03-26 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.409999996423721,28.0,-1.49320068359372,1.0,"(1, 1, 52)"
train_000696,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2014-03-13 00:00:00,2,45,0.730000019073486,0.7300000190734863,0.349999994039535,37.0,-9.56253662109372,1.0,"(1, 1, 52)"
train_000697,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2014-03-28 00:00:00,2,45,0.620000004768371,0.6200000047683716,0.730000019073486,15.0,0.289331054687522,1.0,"(1, 1, 52)"
train_000698,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2015-02-27 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.219999998807907,42.0,-15.4597534179687,1.0,"(1, 1, 52)"
train_000699,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2015-03-26 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.370000004768371,27.0,1.28121337890627,1.0,"(1, 1, 52)"
train_000700,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2016-02-25 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.209999993443489,27.0,-1.43399658203122,1.0,"(1, 1, 52)"
train_000701,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2017-02-16 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.280000001192092,29.0,-7.58029785156247,1.0,"(1, 1, 52)"
train_000702,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2017-03-23 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.400000005960464,35.0,-0.755895996093727,1.0,"(1, 1, 52)"
train_000703,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2018-02-19 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.360000014305114,32.0,-1.07221069335935,1.0,"(1, 1, 52)"
train_000704,train,【North Temperate Lakes LTER】Crystal Lake (NTL),2018-03-27 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.430000007152557,36.0,2.71999511718752,1.0,"(1, 1, 52)"
train_000705,train,【North Temperate Lakes LTER】Sparkling Lake,1982-02-24 00:00:00,2,45,0.492000013589859,0.492000013589859,0.430000007152557,35.0,-5.09564819335935,1.0,"(1, 1, 52)"
train_000706,train,【North Temperate Lakes LTER】Sparkling Lake,1982-04-05 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.492000013589859,40.0,-6.56552734374997,1.0,"(1, 1, 52)"
train_000707,train,【North Temperate Lakes LTER】Sparkling Lake,1983-02-24 00:00:00,2,45,0.289999991655349,0.28999999165534973,0.270000010728836,42.0,-2.16547241210935,1.0,"(1, 1, 52)"
train_000708,train,【North Temperate Lakes LTER】Sparkling Lake,1983-03-28 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.289999991655349,32.0,-1.7402404785156,1.0,"(1, 1, 52)"
